country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
Czechia,1997,CZE,10279042.0,159287115776.0,46.856,0.12,36.444,0.375,47.67,0.49,0.763,0.078,,-6.041,-16.438,24873.959,255.68,4448.858,45.73,1.512,4.843,31644.666,325.277,71.219,53.011,63.02,64.21,13.313,-4.096,-20.602,46922.652,3.028,-4.257,-19.558,4818.542,49.53,42795.09,439.893,77.138,91.203,1.713,1.502,89.189,111.878,1.15,8676.757,-10.28,-0.242,205.49,2.112,1.791,18.492,,-13.713,-0.798,5.024,165.385,1.7,488.754,2.648,1.042,-1.981,-1.044,42.427,1428.149,14.68,4127.563,22.862,8.797,-1.19,-1.888,-2.77,-1.01,35.452,1215.094,12.49,3448.951,19.452,7.35,-4.638,-4.621,95.023,257.806,2.65,9244.373,-19.525,-0.557,223.164,2.294,4.127,19.701,1.577,0.49,0.0,69.178,0.645,47.67,0.0,153.414,0.763,0.0,0.327,6246.691,482.32,2.048,-0.034,6.975,213.055,2.19,678.612,3.411,1.446,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Czechia,1998,CZE,10263837.0,160811499520.0,8.815,0.033,39.715,0.408,57.483,0.59,0.913,0.087,,-7.305,-18.678,23090.996,237.002,4414.528,45.31,-6.677,-21.718,29575.535,303.558,70.118,50.612,62.16,64.62,13.8,-2.913,-14.049,45623.383,2.912,-3.506,-15.425,4817.886,49.45,41355.676,424.468,76.524,90.646,0.215,0.192,89.38,125.684,1.29,8708.269,3.655,0.077,213.315,2.189,1.996,19.087,,-17.834,-0.896,4.128,136.401,1.4,402.185,2.167,0.882,3.368,1.376,43.803,1478.005,15.17,4267.706,23.476,9.354,-2.46,-3.958,5.475,1.941,37.393,1284.12,13.18,3643.157,20.396,7.985,3.223,3.062,98.085,277.674,2.85,9556.411,8.697,0.199,242.932,2.493,4.41,20.946,1.875,0.59,0.0,18.881,0.298,57.483,0.0,182.65,0.913,0.0,0.4,6295.892,468.271,-6.882,-0.565,6.41,193.885,1.99,624.549,3.08,1.369,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Czechia,1999,CZE,10249145.0,165213880320.0,25.341,0.103,49.85,0.511,66.347,0.68,1.06,0.114,,-8.885,-21.058,21069.484,215.944,4307.677,44.15,-11.37,-34.516,26250.236,269.042,68.802,48.096,60.89,64.17,14.292,-4.118,-19.284,43807.262,2.718,-4.953,-21.024,4727.224,48.45,39363.711,403.444,75.503,89.857,0.537,0.48,89.86,168.795,1.73,8767.609,3.489,0.076,221.074,2.266,2.696,20.014,,20.415,0.843,4.971,163.916,1.68,484.987,2.618,1.107,4.218,1.74,45.543,1533.786,15.72,4443.551,24.497,10.143,-3.28,-5.387,1.358,0.508,37.901,1303.523,13.36,3697.936,20.82,8.441,-0.454,-0.446,97.64,250.753,2.57,9526.616,8.403,0.21,263.722,2.703,4.005,21.747,2.16,0.68,0.0,15.235,0.286,66.347,0.0,210.777,1.06,0.0,0.481,6261.01,448.987,19.983,1.232,7.642,230.263,2.36,745.615,3.678,1.702,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Czechia,2000,CZE,10234712.0,174508441600.0,36.127,0.185,67.955,0.696,50.807,0.52,0.713,0.147,634.019,14.25,30.773,24105.9,246.717,5154.029,52.75,8.279,22.273,28463.451,291.315,72.359,51.995,62.88,72.9,15.363,5.683,25.517,46362.195,2.719,6.179,24.928,5572.213,57.03,41854.895,428.373,78.23,90.278,-2.931,-2.634,87.227,165.124,1.69,8522.639,-3.381,-0.077,213.901,2.189,2.318,18.383,46.22,4.581,0.228,5.198,171.964,1.76,507.917,2.414,1.096,2.112,0.588,46.131,1550.605,15.87,4507.304,21.77,9.722,-10.02,-15.935,1.744,0.661,38.562,1327.834,13.59,3767.749,18.642,8.127,-3.288,-3.211,94.429,253.06,2.59,9226.354,-9.586,-0.259,238.777,2.444,3.553,19.901,1.675,0.52,0.0,-22.453,-0.485,50.807,0.0,163.682,0.713,0.0,0.353,7122.819,474.504,3.822,-0.073,7.569,222.771,2.28,739.555,3.128,1.595,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Czechia,2001,CZE,10230273.0,182134898688.0,-24.495,-0.17,51.332,0.525,50.83,0.52,0.701,0.108,621.8,-1.859,-4.587,23668.027,242.13,5140.625,52.59,1.192,3.471,28815.115,294.786,70.857,49.896,64.68,74.22,15.295,2.269,10.768,47434.898,2.664,1.655,7.091,5561.924,56.9,42566.234,435.464,76.664,89.736,7.093,6.187,93.414,154.444,1.58,9131.134,-28.001,-0.613,154.074,1.576,2.129,19.25,46.15,16.837,0.836,6.034,200.386,2.05,589.839,2.762,1.243,7.743,3.677,49.808,1693.014,17.32,4868.663,23.336,10.264,-9.54,-14.75,8.531,3.018,41.58,1441.799,14.75,4064.368,19.873,8.568,5.815,5.491,99.92,266.855,2.73,9767.073,-0.102,-0.002,238.637,2.441,3.678,20.59,1.668,0.52,0.0,-0.419,-0.007,50.83,0.0,163.066,0.701,0.0,0.344,7254.938,485.272,4.151,0.659,8.228,251.215,2.57,804.295,3.463,1.696,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.001,0.001,0.0,0.0,0.057,0.0,0.0
Czechia,2002,CZE,10238170.0,187506016256.0,39.412,0.207,71.508,0.732,48.837,0.5,0.658,0.15,579.605,-1.858,-4.5,23210.27,237.631,4874.895,49.91,-4.309,-12.702,27552.191,282.084,65.671,48.819,64.61,76.0,15.614,0.306,1.485,47543.316,2.596,-2.482,-10.81,5300.752,54.27,41477.52,424.654,71.408,87.242,-3.363,-3.141,90.272,157.255,1.61,8817.249,-5.883,-0.093,144.898,1.483,2.118,18.546,44.05,21.324,1.24,7.274,243.208,2.49,710.453,3.276,1.494,25.861,12.295,62.103,2122.449,21.73,6065.794,28.592,12.758,-11.39,-17.629,27.045,10.904,52.484,1830.405,18.74,5126.293,24.658,10.782,-3.172,-3.169,96.751,268.603,2.75,9450.003,45.597,1.113,347.18,3.554,3.618,19.877,1.608,0.5,0.0,-3.594,-0.06,48.837,0.0,157.084,0.658,0.0,0.33,7423.202,486.757,20.232,1.391,9.619,292.044,2.99,939.501,3.934,1.976,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.004,0.005,0.0,0.0,0.456,0.0,0.001
Czechia,2003,CZE,10248039.0,196738662400.0,-3.853,-0.028,68.686,0.704,47.814,0.49,0.592,0.137,540.404,1.637,3.891,23567.611,241.522,4954.119,50.77,0.537,1.516,27673.588,283.6,61.324,46.938,66.58,82.79,16.09,5.71,27.794,50209.617,2.615,2.733,11.604,5371.759,55.05,42569.887,436.258,66.494,84.784,1.033,0.932,91.205,154.176,1.58,8899.728,14.262,0.212,165.403,1.695,1.908,17.725,44.74,-44.502,-3.263,4.011,134.66,1.38,391.379,1.667,0.779,26.641,16.19,78.292,2706.859,27.74,7639.732,33.506,15.216,-16.21,-24.347,38.07,19.516,72.0,2524.385,25.87,7025.747,31.248,13.993,7.008,6.781,103.531,263.465,2.7,10102.549,21.63,0.769,421.868,4.323,3.261,20.121,1.566,0.49,0.0,-2.624,-0.042,47.814,0.0,152.816,0.592,0.0,0.304,8078.619,514.55,-30.785,-3.327,6.292,182.474,1.87,613.985,2.259,1.223,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.75,0.007,0.011,0.0,0.0,1.104,0.0,0.002
Czechia,2004,CZE,10261003.0,209118199808.0,-48.909,-0.344,35.048,0.36,69.194,0.71,0.847,0.068,531.567,0.152,0.367,23573.555,241.888,4903.029,50.31,-4.009,-11.371,26530.486,272.229,60.043,45.827,68.07,83.79,15.875,2.58,13.274,51439.855,2.524,2.358,10.289,5332.812,54.72,43518.805,446.547,65.306,84.601,-0.692,-0.632,90.573,150.083,1.54,8826.938,23.903,0.405,204.681,2.1,1.838,17.16,44.54,46.001,1.808,5.819,196.862,2.02,567.063,2.411,1.102,3.422,2.986,81.278,2833.056,29.07,7921.051,34.694,15.399,-15.72,-23.094,1.75,0.793,72.794,2566.026,26.33,7094.202,31.424,13.791,10.194,10.554,114.085,279.7,2.87,11118.31,-6.237,-0.27,395.057,4.054,3.425,21.614,2.277,0.71,0.0,45.411,0.711,69.194,0.0,221.93,0.847,0.0,0.431,8165.869,527.825,20.176,2.192,8.484,267.03,2.74,826.849,3.27,1.607,,0.0,0.0,0.0,0.0,0.028,0.0,0.0,153.846,0.017,0.029,0.975,0.01,2.78,0.012,0.005
Czechia,2005,CZE,10280122.0,225438384128.0,-91.427,-0.329,2.999,0.031,71.011,0.73,0.891,0.006,537.288,-3.386,-8.191,22732.893,233.697,4817.063,49.52,0.694,1.889,26664.938,274.119,60.442,44.974,69.3,81.93,15.767,-1.552,-8.193,50547.258,2.305,-0.919,-4.102,5259.666,54.07,43038.887,442.445,65.995,85.146,-1.084,-0.982,89.591,142.994,1.47,8714.974,-5.124,-0.108,193.833,1.993,1.794,17.241,44.02,17.864,0.996,6.815,231.515,2.38,662.897,2.905,1.311,-5.218,-4.091,77.187,2710.085,27.86,7508.37,34.005,14.854,-12.63,-18.225,-6.067,-4.849,67.945,2405.614,24.73,6609.312,30.184,13.076,4.446,5.072,119.157,299.607,3.08,11591.021,1.169,0.047,398.93,4.101,3.759,22.931,2.336,0.73,0.0,2.572,0.059,71.011,0.0,227.215,0.891,0.0,0.45,7969.75,519.632,1.986,0.758,9.242,304.471,3.13,899.058,3.82,1.779,-32.0,-0.0,0.0,0.0,0.0,0.019,0.0,0.0,114.949,0.032,0.061,1.946,0.02,5.927,0.024,0.012
Czechia,2006,CZE,10304822.0,244024344576.0,581.047,0.179,20.376,0.21,89.279,0.92,1.1,0.04,526.775,3.542,8.278,23481.752,241.975,4818.133,49.65,1.237,3.391,26930.105,277.51,59.347,45.703,71.03,83.66,15.801,1.89,9.823,51379.383,2.17,1.21,5.353,5248.999,54.09,43455.23,447.798,64.655,84.577,-1.427,-1.278,88.313,152.356,1.57,8570.041,-4.39,-0.087,184.879,1.905,1.877,16.68,44.07,7.16,0.442,7.257,247.457,2.55,704.198,3.048,1.371,6.751,4.47,81.657,2869.53,29.57,7924.147,35.345,15.423,-12.63,-17.781,5.334,3.174,71.118,2527.943,26.05,6901.465,31.138,13.432,-1.382,-1.647,117.51,278.51,2.87,11403.439,-13.594,-0.557,343.873,3.544,3.431,22.195,2.931,0.92,0.0,25.48,0.595,89.279,0.0,284.428,1.1,0.0,0.554,8118.53,529.455,17.832,1.296,10.539,341.588,3.52,1022.683,4.208,1.99,150.0,0.0,0.0,0.0,0.0,0.047,0.0,0.0,132.025,0.08,0.14,4.852,0.05,13.634,0.06,0.027
Czechia,2007,CZE,10337831.0,260810031104.0,2.79,0.006,20.878,0.216,116.079,1.2,1.367,0.041,541.529,-0.19,-0.461,23362.227,241.515,5203.219,53.79,-0.241,-0.669,26779.365,276.841,61.285,46.117,71.62,87.77,16.759,-1.086,-5.75,50659.105,2.008,-1.207,-5.406,5627.873,58.18,42793.555,442.393,66.287,84.474,-4.673,-4.127,84.186,132.523,1.37,8143.439,11.259,0.214,205.037,2.12,1.561,16.075,47.53,-18.072,-1.349,5.908,202.17,2.09,571.499,2.381,1.128,0.084,-0.344,81.313,2862.302,29.59,7865.555,33.713,15.526,-16.15,-22.55,0.482,-0.104,71.015,2531.479,26.17,6869.399,29.817,13.56,-0.696,-0.818,116.692,292.131,3.02,11287.887,-6.17,-0.219,321.627,3.325,3.441,22.282,3.816,1.2,0.0,30.179,0.885,116.079,0.0,369.082,1.367,0.0,0.729,8490.175,523.705,-2.699,-0.24,10.298,330.824,3.42,996.156,3.897,1.966,931.765,0.004,0.005,0.0,0.0,0.48,0.0,0.001,153.363,0.213,0.354,12.575,0.13,34.217,0.148,0.068
Czechia,2008,CZE,10378586.0,271304294400.0,491.018,1.06,122.908,1.276,139.711,1.45,1.741,0.248,521.614,-5.161,-12.465,22069.443,229.05,4699.099,48.77,-4.28,-11.849,25532.547,264.992,58.561,44.595,71.81,83.28,16.214,-1.926,-10.087,49488.312,1.893,-2.867,-12.683,5107.632,53.01,41403.492,429.71,63.653,83.663,-0.9,-0.757,83.428,98.279,1.02,8038.498,-2.162,-0.046,199.816,2.074,1.225,16.243,43.44,-3.114,-0.22,5.688,194.632,2.02,548.1,2.426,1.108,5.9,2.596,83.909,2916.582,30.27,8084.824,36.347,16.337,-11.47,-15.973,1.448,0.581,71.595,2558.152,26.55,6898.368,31.88,13.939,0.462,0.54,117.232,310.254,3.22,11295.553,-1.425,-0.047,315.8,3.278,3.866,22.825,4.626,1.45,0.0,21.236,0.81,139.711,0.0,445.702,1.741,0.0,0.901,8024.214,513.619,38.024,2.016,12.314,358.43,3.72,1186.456,4.467,2.397,637.571,0.031,0.036,0.964,0.01,3.503,0.012,0.007,95.575,0.334,0.688,23.125,0.24,66.243,0.288,0.134
Czechia,2009,CZE,10421515.0,261474025472.0,77.992,0.995,217.866,2.27,177.517,1.85,2.266,0.461,501.837,-7.629,-17.473,20301.859,211.576,4408.188,45.94,-8.479,-22.468,23271.469,242.524,56.271,42.933,68.0,81.64,16.566,-4.051,-20.808,47287.844,1.885,-6.009,-25.821,4775.697,49.77,38755.27,403.889,60.963,81.956,-5.148,-4.295,79.133,94.036,0.98,7593.282,13.29,0.276,225.439,2.349,1.2,16.058,40.97,20.02,1.097,6.785,233.171,2.43,651.076,2.976,1.377,8.162,5.013,88.922,3058.097,31.87,8532.576,39.037,18.044,-13.64,-20.059,2.474,1.318,72.914,2610.945,27.21,6996.44,33.329,14.795,-3.457,-4.053,113.179,273.473,2.85,10860.127,-13.73,-0.45,271.319,2.828,3.491,22.966,5.901,1.85,0.0,27.561,1.275,177.517,0.0,566.201,2.266,0.0,1.197,7833.793,492.811,38.325,3.695,16.009,447.152,4.66,1536.136,5.708,3.248,586.457,0.212,0.248,8.636,0.09,23.798,0.11,0.05,17.741,0.117,0.804,27.827,0.29,77.195,0.355,0.163
Czechia,2010,CZE,10464750.0,270895333376.0,19.59,0.445,259.469,2.715,206.407,2.16,2.534,0.529,495.307,3.216,6.805,20868.264,218.381,4481.713,46.9,-0.075,-0.181,23158.0,242.343,55.021,42.516,70.29,85.24,16.595,4.228,20.838,49083.73,1.896,3.767,15.215,4905.039,51.33,40049.055,419.103,60.218,81.593,18.595,14.715,93.849,131.871,1.38,8968.083,11.549,0.271,250.436,2.621,1.619,18.271,42.22,14.812,0.957,7.742,266.609,2.79,739.856,3.273,1.507,7.246,5.623,94.546,3240.402,33.91,9034.678,39.782,18.407,-14.95,-21.269,2.868,1.631,74.545,2675.649,28.0,7123.413,32.848,14.513,-5.571,-6.306,106.873,291.455,3.05,10212.707,-15.524,-0.439,228.252,2.389,3.578,20.807,6.903,2.16,0.0,16.988,1.002,206.407,0.0,659.653,2.534,0.0,1.344,8145.44,513.649,24.446,3.992,20.001,564.753,5.91,1911.264,6.933,3.894,593.303,1.461,1.709,59.247,0.62,163.303,0.727,0.333,16.464,0.127,0.931,32.49,0.34,88.983,0.399,0.181
Czechia,2011,CZE,10496379.0,279860772864.0,28.35,0.77,332.025,3.485,257.232,2.7,3.115,0.694,487.135,-1.553,-3.393,20482.174,214.989,4447.248,46.68,0.851,2.061,23284.586,244.404,53.859,42.828,69.63,86.67,17.266,-2.273,-11.673,47823.707,1.794,-3.971,-16.642,4873.109,51.15,38342.859,402.461,59.017,80.175,-15.619,-14.658,79.19,134.332,1.41,7544.554,-6.531,-0.171,233.375,2.45,1.627,15.776,42.22,-29.628,-2.327,5.415,186.731,1.96,515.919,2.261,1.079,6.574,4.969,99.515,3384.024,35.52,9480.844,40.983,19.825,-17.04,-24.472,1.052,0.325,74.87,2694.262,28.28,7132.891,32.63,14.915,1.318,1.409,108.282,291.529,3.06,10316.133,-14.111,-0.337,195.451,2.052,3.531,21.571,8.63,2.7,0.0,25.017,1.727,257.232,0.0,822.193,3.115,0.0,1.719,8257.133,501.976,24.507,4.644,24.645,689.762,7.24,2347.954,8.354,4.91,254.395,4.311,6.019,207.691,2.18,573.477,2.515,1.199,18.334,0.164,1.095,38.108,0.4,104.34,0.462,0.218
Czechia,2012,CZE,10511065.0,277620523008.0,-8.278,-0.289,304.113,3.197,320.615,3.37,3.891,0.64,461.956,-4.112,-8.839,19612.586,206.149,4184.162,43.98,-3.478,-8.5,22443.385,235.904,50.779,41.276,69.49,86.61,17.341,-0.505,-2.537,47515.48,1.799,-2.395,-9.64,4587.546,48.22,37372.195,392.822,55.675,78.653,0.689,0.546,79.737,141.755,1.49,7585.958,12.927,0.317,263.175,2.766,1.72,15.965,40.01,8.463,0.423,5.838,202.644,2.13,555.412,2.459,1.169,6.595,7.102,106.617,3652.341,38.39,10143.288,44.325,21.347,-17.12,-24.637,7.219,4.918,79.788,2884.579,30.32,7590.812,35.008,15.975,-1.243,-1.346,106.936,261.629,2.75,10173.649,-2.487,-0.051,190.325,2.001,3.175,21.411,10.763,3.37,0.0,24.717,2.133,320.615,0.0,1023.985,3.891,0.0,2.155,8239.889,499.438,4.951,2.184,26.829,767.762,8.07,2552.475,9.318,5.372,-1.53,-0.128,5.891,204.546,2.15,560.494,2.482,1.18,4.739,0.045,1.14,39.958,0.42,108.471,0.485,0.228
Czechia,2013,CZE,10514547.0,276285980672.0,0.676,0.022,306.068,3.218,386.132,4.06,4.724,0.656,443.449,-4.678,-9.645,18688.822,196.505,3910.772,41.12,-12.355,-29.146,19664.021,206.758,47.847,40.085,69.05,85.94,17.531,-1.846,-9.217,46623.125,1.774,-3.435,-13.492,4364.43,45.89,36076.68,379.33,53.398,77.379,1.317,1.05,80.787,194.017,2.04,7683.332,-3.729,-0.103,253.277,2.663,2.374,16.48,38.11,28.432,1.615,7.453,259.64,2.73,708.797,3.177,1.52,4.054,4.274,110.891,3809.009,40.05,10546.442,46.602,22.621,-16.89,-24.461,1.389,0.621,80.408,2924.52,30.75,7647.327,35.781,16.402,-4.58,-4.897,102.039,259.64,2.73,9704.528,-0.273,-0.005,189.742,1.995,3.177,20.815,12.963,4.06,0.0,20.435,2.199,386.132,0.0,1232.826,4.724,0.0,2.644,8173.438,490.221,11.23,3.654,30.483,884.489,9.3,2899.116,10.822,6.218,-5.397,-0.352,5.54,193.066,2.03,526.873,2.362,1.13,15.56,0.169,1.31,45.651,0.48,124.553,0.559,0.267
Czechia,2014,CZE,10517178.0,283780743168.0,14.295,0.46,349.734,3.678,443.085,4.66,5.482,0.766,446.418,-3.088,-6.069,18107.121,190.436,3872.712,40.73,-4.406,-9.109,18793.006,197.649,47.912,39.679,68.71,85.01,17.713,-2.098,-10.285,45633.582,1.691,-2.378,-9.02,4327.206,45.51,35210.055,370.31,53.535,77.158,-11.003,-8.889,71.898,173.05,1.82,6836.245,2.924,0.078,260.617,2.741,2.141,14.981,37.95,-30.161,-2.279,5.174,181.608,1.91,491.931,2.247,1.078,-0.212,-1.265,109.626,3755.76,39.5,10423.53,46.465,22.842,-16.3,-23.723,-1.367,-1.574,78.834,2883.853,30.33,7495.712,35.678,16.426,5.819,5.938,107.977,281.444,2.96,10266.687,0.0,0.0,189.695,1.995,3.482,22.498,14.887,4.66,0.0,14.843,1.924,443.085,0.0,1415.458,5.482,0.0,3.102,8082.967,479.937,2.623,0.309,30.792,871.907,9.17,2927.818,10.787,6.416,4.651,0.223,5.763,201.575,2.12,547.942,2.494,1.201,-0.827,-0.019,1.291,45.64,0.48,122.752,0.565,0.269
Czechia,2015,CZE,10523801.0,296649588736.0,-6.398,-0.235,327.153,3.443,455.159,4.79,5.805,0.731,465.705,-0.302,-0.575,18041.121,189.861,3909.234,41.14,-0.452,-0.894,18696.209,196.755,49.855,40.335,70.01,82.52,17.531,-1.921,-9.221,44728.676,1.587,-0.048,-0.178,4396.701,46.27,35170.961,370.132,56.071,78.632,4.863,3.496,75.395,216.652,2.28,7164.189,-3.348,-0.092,251.733,2.649,2.763,16.017,38.43,-5.989,-0.339,4.835,170.091,1.79,459.428,2.169,1.027,-8.034,-9.043,100.583,3444.573,36.25,9557.714,43.929,21.368,-12.51,-17.869,-11.489,-9.473,69.361,2550.409,26.84,6590.887,32.525,14.735,-2.871,-3.1,104.877,270.815,2.85,9965.651,-5.479,-0.109,179.188,1.886,3.454,22.28,15.297,4.79,0.0,2.758,0.411,455.159,0.0,1453.579,5.805,0.0,3.25,7841.273,470.716,0.116,0.43,31.222,894.164,9.41,2966.827,11.403,6.633,6.577,0.342,6.105,214.751,2.26,580.14,2.739,1.297,20.159,0.251,1.542,54.163,0.57,146.528,0.691,0.328
Czechia,2016,CZE,10527584.0,303850717184.0,1.594,0.055,332.249,3.498,452.146,4.76,5.804,0.753,484.819,0.74,1.405,18168.062,191.266,3986.67,41.97,-4.777,-9.4,17796.645,187.356,51.177,41.188,71.04,82.01,17.66,-1.347,-6.342,44110.195,1.528,0.326,1.206,4608.845,48.52,35272.867,371.338,59.164,79.965,8.23,6.205,81.6,354.307,3.73,7751.042,-11.741,-0.311,222.097,2.338,4.548,17.572,39.76,11.479,0.523,5.358,189.977,2.0,508.953,2.439,1.154,-6.824,-7.548,93.036,3181.167,33.49,8837.325,40.836,20.035,-10.97,-15.442,-10.196,-7.44,61.921,2289.224,24.1,5881.76,29.387,13.334,-6.106,-6.404,98.473,267.868,2.82,9353.765,-17.488,-0.33,147.798,1.556,3.439,21.205,15.216,4.76,0.0,-0.532,-0.081,452.146,0.0,1445.332,5.804,0.0,3.277,7790.012,464.374,0.208,-0.107,31.115,891.943,9.39,2955.566,11.45,6.7,-5.87,-0.392,5.713,202.326,2.13,542.661,2.597,1.23,-13.212,-0.212,1.33,47.494,0.5,126.371,0.61,0.286
Czechia,2017,CZE,10531315.0,317076144128.0,4.206,0.147,346.1,3.645,471.926,4.97,5.794,0.743,458.149,-2.085,-3.988,17782.955,187.278,3934.931,41.44,-5.135,-9.621,16876.732,177.734,48.31,38.175,72.74,85.78,17.485,5.644,26.207,46583.094,1.547,4.035,14.984,4539.794,47.81,36683.133,386.322,55.736,78.748,2.632,2.148,83.748,351.333,3.7,7952.259,0.0,,,,4.313,17.071,39.3,-6.593,-0.383,4.975,177.566,1.87,472.435,2.18,1.014,12.446,11.224,104.26,3605.438,37.97,9899.962,44.264,21.252,-13.04,-17.927,17.571,10.452,72.373,2691.022,28.34,6872.131,33.038,14.752,17.084,16.823,115.296,253.53,2.67,10947.917,0.0,,,,3.113,23.502,15.848,4.97,0.0,4.154,0.632,471.926,0.0,1504.84,5.794,0.0,3.23,8145.231,490.581,2.868,0.772,31.887,914.416,9.63,3027.832,11.226,6.5,2.934,0.133,5.846,208.901,2.2,555.1,2.565,1.192,18.931,0.243,1.573,56.023,0.59,149.357,0.688,0.321
Czechia,2018,CZE,10534598.0,326100320256.0,-1.643,-0.06,340.307,3.585,458.489,4.83,5.561,0.733,449.459,-0.676,-1.265,17657.307,186.013,3910.923,41.2,-3.784,-6.725,16233.09,171.009,47.433,38.038,72.95,86.86,17.762,-0.318,-1.558,46420.684,1.5,-1.13,-4.367,4509.901,47.51,36257.172,381.955,54.697,78.106,-4.68,-3.919,79.828,357.868,3.77,7577.721,0.0,,,,4.34,16.324,39.04,-12.945,-0.669,4.306,154.728,1.63,408.745,1.877,0.881,3.135,2.809,107.069,3735.311,39.35,10163.512,45.303,21.894,-13.91,-19.068,5.581,3.593,75.965,2840.165,29.92,7211.01,34.446,15.534,0.709,0.818,116.114,241.11,2.54,11022.143,0.0,,,,2.924,23.744,15.406,4.83,0.0,-2.788,-0.442,458.489,0.0,1462.434,5.561,0.0,3.15,8245.212,489.023,-2.091,-0.784,31.103,895.146,9.43,2952.502,10.857,6.36,6.581,0.348,6.194,224.024,2.36,587.985,2.717,1.267,3.095,0.039,1.612,57.904,0.61,153.031,0.702,0.33
Czechia,2019,CZE,10536876.0,,10.253,0.368,375.116,3.953,477.371,5.03,5.865,0.827,428.588,-10.026,-18.65,15883.562,167.363,3542.796,37.33,-8.634,-14.765,14828.356,156.245,43.523,35.02,72.67,85.77,17.947,-2.274,-11.12,45355.285,,-3.597,-13.739,4312.474,45.44,34945.473,368.216,52.979,77.048,4.286,3.421,83.249,551.397,5.81,7900.776,0.0,,,,6.774,17.42,36.76,23.418,0.989,5.295,190.759,2.01,502.497,2.343,1.108,3.064,2.618,109.687,3827.51,40.33,10409.809,47.021,22.952,-13.1,-18.027,1.086,0.542,76.507,2870.87,30.25,7260.864,35.269,16.009,1.283,1.49,117.604,218.281,2.3,11161.138,0.0,,,,2.682,24.608,16.059,5.03,0.0,4.237,0.653,477.371,0.0,1524.064,5.865,0.0,3.36,8139.983,477.903,7.619,2.077,33.18,956.64,10.08,3148.945,11.752,6.943,-2.313,-0.166,6.029,222.077,2.34,572.141,2.728,1.261,14.886,0.233,1.845,66.433,0.7,175.125,0.816,0.386
