country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
Albania,1929,ALB,988255.0,1442051968.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1930,ALB,995454.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1931,ALB,1003716.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1932,ALB,1013057.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1933,ALB,1023495.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023,22.726,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1934,ALB,1034040.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,22.494,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1935,ALB,1044694.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,0.047,66.795,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1936,ALB,1055458.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.333,0.407,451.775,0.477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1937,ALB,1066333.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.268,0.616,1025.214,1.093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1938,ALB,1077319.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.277,0.233,1230.666,1.326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1939,ALB,1088816.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.684,0.314,1506.067,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1940,ALB,1100833.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.284,0.989,2387.628,2.628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1941,ALB,1113381.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.619,-0.279,2110.023,2.349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1942,ALB,1126469.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.802,0.465,2498.48,2.814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1943,ALB,1140109.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-37.603,-1.058,1540.318,1.756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1944,ALB,1153914.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66.887,-1.175,503.937,0.581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1945,ALB,1167887.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20.0,-0.116,398.326,0.465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1946,ALB,1182028.0,,,,,,,,,,,,,,,,,,0.065,55.099,0.065,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.5,1.291,1485.692,1.756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1947,ALB,1196341.0,,,,,,,,,,,,,,,,,-100.0,-0.065,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1.756,2935.835,3.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1948,ALB,1210827.0,,,,,,,,,,,,,,,,,,0.016,13.447,0.016,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.834,-0.872,2180.336,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1949,ALB,1229519.0,,,,,,,,,,,,,,,,,-100.0,-0.016,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.815,1.21,3130.924,3.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1950,ALB,1252587.0,1958540928.0,,,,,,,,,,,,,,,,,0.167,133.237,0.167,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-60.121,-2.314,1225.591,1.535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1951,ALB,1289175.0,2089362304.0,,,,,,,,,,,,,,,,26.829,0.045,164.187,0.212,,,,,,,,,,,,,,,,,,,,,,,,,0.06,46.709,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.576,-0.116,1100.595,1.419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1952,ALB,1326957.0,2138255872.0,,,,,,,,,,,,,,,,51.923,0.11,242.336,0.322,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,45.379,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.131,0.314,1305.898,1.733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1953,ALB,1366747.0,2282159616.0,,,,,,,,,,,,,,,,32.911,0.106,312.715,0.427,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.06,88.116,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.671,0.012,1276.388,1.745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1954,ALB,1409011.0,2415072768.0,,,,,,,,,,,,,,,,41.905,0.179,430.447,0.607,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,85.473,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.667,0.291,1444.453,2.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1955,ALB,1453732.0,2620052736.0,,,,,,,,,,,,,,,,30.872,0.187,546.007,0.794,,,,,,,,,,,,,,,,,,,,,,,,50.0,0.06,124.266,0.181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.857,0.384,1664.021,2.419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1956,ALB,1500625.0,2728373248.0,,,,,,,,,,,,,,,,14.872,0.118,607.608,0.912,,,,,,,,,,,,,,,,,,,,,,,,66.667,0.12,200.637,0.301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.885,0.675,2061.528,3.094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1957,ALB,1549575.0,2986969600.0,,,,,,,,,,,,,,,,5.357,0.049,619.936,0.961,,,,,,,,,,,,,,,,,,,,,,,,20.0,0.06,233.159,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.211,2.605,3677.589,5.699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1958,ALB,1600986.0,3216275456.0,,,,,,,,,,,,,,,,8.475,0.081,650.879,1.042,,,,,,,,,,,,,,,,,,,,,,,,16.667,0.06,263.284,0.422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.755,-1.012,2927.502,4.687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1959,ALB,1655022.0,3458495232.0,,,,,,,,,,,,,,,,1.563,0.016,639.466,1.058,,,,,,,,,,,,,,,,,,,,,,,,14.286,0.06,291.072,0.482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.859,0.884,3365.979,5.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1960,ALB,1711189.0,3754262784.0,,,,,,,,,,,,,,,,11.923,0.126,692.218,1.185,,,,,,,,,,,,,,,,,,,,,,,,7.5,0.036,302.632,0.518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.983,2.896,4947.812,8.467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1961,ALB,1769076.0,3909912832.0,,,,,,,,,,,,,,,,-0.687,-0.008,664.966,1.176,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,292.729,0.518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.907,0.5,5068.595,8.967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1962,ALB,1828234.0,4163081984.0,,,,,,,,,,,,,,,,4.152,0.049,670.166,1.225,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,283.257,0.518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.816,0.163,4993.644,9.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1963,ALB,1888302.0,4433270272.0,,,,,,,,,,,,,,,,-16.279,-0.199,543.221,1.026,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,274.246,0.518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.331,-0.395,4625.388,8.734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1964,ALB,1949020.0,4719963648.0,,,,,,,,,,,,,,,,15.873,0.163,609.838,1.189,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,265.703,0.518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.731,0.151,4558.865,8.885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1965,ALB,2009793.0,5029350912.0,,,,,,,,,,,,,,,,13.356,0.159,670.385,1.347,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,257.668,0.518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.592,0.675,4756.639,9.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1966,ALB,2070694.0,5354307584.0,,,,,,,,,,,,,,,,19.033,0.256,774.512,1.604,,,,,,,,,,,,,,,,,,,,,,,,25.581,0.132,314.067,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.786,0.744,4976.196,10.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1967,ALB,2132447.0,5706156544.0,,,,,,,,,,,,,,,,1.523,0.024,763.536,1.628,,,,,,,,,,,,,,,,,,,,,,,,22.222,0.145,372.743,0.795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.061,1.14,5366.567,11.444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1968,ALB,2195474.0,6073281536.0,,,,,,,,,,,,,,,,8.5,0.138,804.654,1.767,,,,,,,,,,,,,,,,,,,,,,,,15.152,0.12,416.897,0.915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.244,1.745,6007.095,13.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1969,ALB,2259797.0,6468810240.0,,,,,,,,,,,,,,,,36.406,0.643,1066.351,2.41,,,,,,,,,,,,,,,,,,,,,,,,15.789,0.145,468.983,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.256,2.012,6726.449,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1970,ALB,2324733.0,6888218624.0,,,,,,,,,,,,,,,,2.365,0.057,1061.078,2.467,,,,,,,,,,,,,,,,,,,,,,,,11.364,0.12,507.688,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.772,2.093,7439.052,17.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1971,ALB,2389820.0,7337364480.0,,,,,,,,,,,,,,,,11.386,0.281,1149.705,2.748,,,,,,,,,,,,,,,,,,,,,,,,28.571,0.337,634.964,1.517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.432,1.977,8063.75,19.271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1972,ALB,2455181.0,7811524608.0,,,,,,,,,,,,,,,,9.63,0.265,1226.863,3.012,,,,,,,,,,,,,,,,,,,,,,,,15.079,0.229,711.26,1.746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.753,5.734,10184.381,25.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1973,ALB,2520442.0,8317288448.0,,,,,,,,,,,,,,,,9.595,0.289,1309.761,3.301,,,,,,,,,,,,,,,,,,,,,,,,31.034,0.542,907.864,2.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,-0.5,9722.267,24.504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1974,ALB,2585457.0,8539399680.0,,,,,,,,,,,,,,,,4.809,0.159,1338.226,3.46,,,,,,,,,,,,,,,,,,,,,,,,6.842,0.157,945.589,2.445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.994,-3.919,7961.881,20.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1975,ALB,2650128.0,8761643008.0,,,,,,,,,,,,,,,,0.0,0.0,1305.569,3.46,,,,,,,,,,,,,,,,,,,,,,,,47.783,1.168,1363.321,3.613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.825,0.581,7987.01,21.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1976,ALB,2713564.0,8996929536.0,,,,,,,,,,,,,,,,5.882,0.204,1350.051,3.663,,,,,,,,,,,,,,,,,,,,,,,,16.667,0.602,1553.359,4.215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.396,0.93,8143.165,22.097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1977,ALB,2774798.0,9235805184.0,,,,,,,,,,,,,,,,5.556,0.204,1393.606,3.867,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1519.079,4.215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.632,0.581,8173.027,22.678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1978,ALB,2833317.0,9474237440.0,,,,,,,,,,,,,,,,7.368,0.285,1465.388,4.152,,,,,,,,,,,,,,,,,,,,,,,,1.143,0.048,1504.707,4.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.692,1.745,8619.933,24.423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1979,ALB,2888764.0,9727295488.0,,,,,,,,,,,,,,,,37.255,1.547,1972.712,5.699,,,,,,,,,,,,,,,,,,,,,,,,2.825,0.12,1517.515,4.384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,8454.481,24.423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1980,ALB,2941650.0,9993752576.0,,,,,,,,,,,,,,,,-31.906,-1.818,1319.153,3.88,,,,,,,,16237.574,4.78,,,,,,,,,,,,,,,-29.942,-1.313,1044.031,3.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.949,5.361,10124.784,29.784,,,,,,,,,,,,,,,47.765,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1981,ALB,2992391.0,10248711168.0,,,,,,,,,,,,,,,,8.604,0.334,1408.356,4.214,,,,,,-0.575,-0.275,15870.437,4.634,,,,,,,,,,,,,,,10.0,0.307,1128.961,3.378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.273,-0.081,9925.907,29.702,,,,,,,,,,,,,,,47.491,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1982,ALB,3041188.0,10517106688.0,,,,,,,,,,,,,,,,10.39,0.438,1529.733,4.652,,,,,,0.495,0.235,15693.041,4.538,,,,,,,,,,,,,,,-9.091,-0.307,1009.86,3.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.455,13.501,14206.025,43.203,,,,,,,,,,,,,,,47.725,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1983,ALB,3087904.0,10795983872.0,,,,,,,,,,,,,,,,8.824,0.41,1639.524,5.063,,,,,,3.985,1.902,16071.562,4.597,,,,,,,,,,,,,,,10.0,0.307,1094.041,3.378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.188,7.426,16395.828,50.629,,,,,,,,,,,,,,,49.627,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1984,ALB,3131731.0,11080088576.0,,,,,,,,,,,,,,,,8.649,0.438,1756.392,5.501,,,,,,0.632,0.314,15946.768,4.507,,,,,,,,,,,,,,,0.0,0.0,1078.73,3.378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.466,-13.399,11887.823,37.229,,,,,,,,,,,,,,,49.941,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1985,ALB,3171727.0,11371456512.0,,,,,,,,,,,,,,,,6.965,0.383,1855.037,5.884,,,,,,-0.205,-0.102,15713.386,4.383,,,,,,,,,,,,,,,-9.091,-0.307,968.297,3.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.273,-0.102,11705.845,37.128,,,,,,,,,,,,,,,49.839,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1986,ALB,3207129.0,11669744640.0,,,,,,,,,,,,,,,,0.791,0.047,1849.066,5.93,,,,,,-2.341,-1.167,15176.156,4.171,,,,,,,,,,,,,,,40.0,1.228,1340.652,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,11576.629,37.128,,,,,,,,,,,,,,,48.672,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1987,ALB,3237677.0,11975300096.0,,,,,,,,,,,,,,,,-1.523,-0.09,1803.727,5.84,,,,,,0.34,0.166,15084.123,4.078,,,,,,,,,,,,,,,14.286,0.614,1517.718,4.914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.818,-0.675,11258.905,36.453,,,,,,,,,,,,,,,48.838,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1988,ALB,3263019.0,12296424448.0,,,,,,,,,,,,,,,,2.343,0.137,1831.652,5.977,,,,,,1.17,0.572,15142.146,4.018,,,,,,,,,,,,,,,56.25,2.764,2353.017,7.678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.295,-6.669,9127.612,29.784,,,,,,,,,,,,,,,49.409,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1989,ALB,3282187.0,12617018368.0,,,,,,,,,,,,,,,,0.412,0.025,1828.459,6.001,,,,,,-4.894,-2.418,14317.034,3.724,,,,,,,,,,,,,,,0.0,0.0,2339.275,7.678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.526,1.944,9666.526,31.727,,,,,,,,,,,,,,,46.991,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1990,ALB,3295073.0,12947849216.0,,,,,0.0,0.0,0.0,,,,,,,0.0,0.0,-5.563,-0.334,1719.984,5.667,0.0,,3.51,3.3,,-28.374,-13.333,10214.598,2.599,,,136.568,0.45,,,13.636,,,,,0.0,0.0,,-63.992,-4.913,839.037,2.765,0.0,,,,,,864.928,2.85,,86.364,,,,,864.928,2.85,,86.364,,0.21,5.983,,,,0.0,0.0,,0.0,,,,,136.568,0.45,,-36.17,-11.476,6145.994,20.251,13.636,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,1001.495,33.658,,,,864.928,2.85,,86.364,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Albania,1991,ALB,3302087.0,9375844352.0,,,,,0.0,0.0,0.0,,,,,,,0.0,0.0,-47.513,-2.693,900.846,2.975,0.0,,2.65,3.82,,-16.127,-5.428,8549.045,3.011,,,90.852,0.3,,,7.853,,,,,0.0,0.0,,-44.616,-1.234,463.703,1.531,0.0,,,,,,1065.993,3.52,,92.147,,,,,1065.993,3.52,,92.147,,-1.17,-44.151,,,,0.0,0.0,,0.0,,,,,90.852,0.3,,-36.667,-7.426,3884.194,12.826,7.853,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,1156.844,28.23,,,,1065.993,3.52,,92.147,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Albania,1992,ALB,3303738.0,8745680896.0,,,,,0.0,0.0,0.0,,,,,,,0.0,0.0,-66.329,-1.973,303.169,1.002,0.0,,2.89,3.4,,-12.596,-3.556,7468.515,2.821,,,51.457,0.17,,,5.0,,,,,0.0,0.0,,-27.96,-0.428,333.885,1.103,0.0,,,,,,977.68,3.23,,95.0,,,,,977.68,3.23,,95.0,,-0.51,-17.647,,,,0.0,0.0,,0.0,,,,,51.457,0.17,,-41.947,-5.38,2253.778,7.446,5.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,1029.137,24.674,,,,977.68,3.23,,95.0,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
Albania,1993,ALB,3300715.0,9636359168.0,,,,,0.0,0.0,0.0,,,,,,,0.0,0.0,-41.53,-0.416,177.425,0.586,0.0,,3.39,3.53,,-12.303,-3.036,6555.686,2.246,,,66.652,0.22,,,6.232,,,,,0.0,0.0,,-70.6,-0.779,98.253,0.324,0.0,,,,,,1002.813,3.31,,93.768,,,,,1002.813,3.31,,93.768,,-0.14,-4.13,,,,0.0,0.0,,0.0,,,,,66.652,0.22,,-0.273,-0.02,2249.679,7.426,6.232,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,1069.465,21.638,,,,1002.813,3.31,,93.768,,,,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,
