country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
Chile,1991,CHL,13561946.0,143692185600.0,,,,,,,,,,-17.845,-5.406,1834.978,24.886,,,1.145,0.128,834.538,11.318,,14.223,,19.963,11.41,12.387,19.284,12901.113,1.218,5.277,6.658,,,9793.925,132.825,,75.915,17.773,2.936,19.456,,,1434.59,-21.212,-4.107,1124.707,15.253,,11.12,,46.908,12.402,38.842,968.567,13.136,2864.042,65.8,22.2,43.054,12.626,42.14,1044.736,14.169,3107.189,70.975,24.085,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.502,9.127,88.483,,,6524.356,-12.993,-2.301,1136.108,15.408,,50.572,3.298,1.033,,7.269,0.223,76.169,,243.147,5.175,,1.885,1471.986,174.964,43.054,12.626,42.14,1044.736,14.169,3107.189,70.975,24.085,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chile,1992,CHL,13782300.0,161116241920.0,,,,,,,,,,-13.534,-3.368,1561.265,21.518,,,-26.359,-2.983,604.739,8.335,,11.081,,22.35,11.509,10.991,19.23,14090.1,1.205,4.747,6.305,,,10094.797,139.13,,71.645,11.854,2.306,21.762,,,1578.986,6.624,1.01,1180.036,16.264,,11.206,,27.441,10.658,49.5,1214.612,16.74,3591.595,74.9,25.49,30.451,12.925,55.064,1341.079,18.483,3995.302,82.699,28.355,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.326,7.367,95.85,,,6954.546,-7.781,-1.199,1030.959,14.209,,49.358,5.564,1.743,,68.732,2.266,126.467,,403.707,7.799,,2.865,1621.645,194.194,30.451,12.925,55.064,1341.079,18.483,3995.302,82.699,28.355,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chile,1993,CHL,13998387.0,170977050624.0,,,,,,,,,,0.892,0.192,1550.873,21.71,,,-16.667,-1.389,496.17,6.946,,10.578,,24.013,11.701,5.682,11.034,14660.837,1.2,6.901,9.601,,,10624.817,148.73,,72.471,3.547,0.772,22.534,,,1609.76,11.463,1.864,1294.996,18.128,,10.98,,2.85,1.411,50.911,1229.95,17.217,3636.95,71.7,24.807,2.62,1.433,56.498,1354.965,18.967,4036.021,78.988,27.529,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.011,8.637,104.487,,,7464.184,-1.501,-0.213,999.804,13.996,,50.912,5.586,1.75,,0.402,0.022,125.014,,399.071,7.288,,2.722,1715.412,205.228,2.62,1.433,56.498,1354.965,18.967,4036.021,78.988,27.529,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chile,1994,CHL,14210680.0,179196395520.0,,,,,,,,,,17.946,3.896,1801.868,25.606,,,-12.768,-0.887,426.355,6.059,,11.883,,25.276,11.73,4.996,10.253,15163.331,1.202,7.277,10.824,,,11227.762,159.554,,74.045,-3.55,-0.8,21.734,,,1529.423,10.858,1.968,1414.155,20.096,,10.086,,-1.347,-0.686,50.226,1195.261,16.985,3534.374,67.2,23.309,-1.033,-0.571,55.927,1320.941,18.771,3935.57,74.266,25.955,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.396,7.728,112.214,,,7896.47,-7.026,-0.983,915.669,13.012,,52.076,5.701,1.786,,2.057,0.115,125.68,,401.197,7.066,,2.646,1778.662,215.481,-1.033,-0.571,55.927,1320.941,18.771,3935.57,74.266,25.955,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chile,1995,CHL,14416799.0,196500488192.0,,,,,,,,,,7.808,1.999,1914.778,27.605,,,-12.183,-0.738,369.061,5.321,,11.887,,28.027,12.068,7.775,16.754,16108.677,1.182,7.668,12.234,,,11915.834,171.788,,73.972,-4.174,-0.907,20.827,,,1444.634,-2.058,-0.414,1365.248,19.683,,8.968,,8.409,4.223,54.449,1277.242,18.414,3776.79,65.7,23.446,8.104,4.52,60.447,1407.576,20.293,4192.843,72.404,26.028,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.929,11.142,123.356,,,8556.421,-5.302,-0.69,854.721,12.322,,53.117,5.998,1.879,,5.207,0.297,130.334,,416.053,6.704,,2.583,1944.052,232.236,8.104,4.52,60.447,1407.576,20.293,4192.843,72.404,26.028,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chile,1996,CHL,14615489.0,209711316992.0,,,,,,,,,,38.572,10.648,2617.276,38.253,,,-3.276,-0.174,352.119,5.146,,15.56,,30.791,12.525,5.86,13.609,16820.854,1.172,10.835,18.614,,,13027.43,190.402,,77.448,1.631,0.34,21.167,,,1448.231,0.024,0.005,1347.013,19.687,,8.61,,-8.365,-4.555,49.895,1154.492,16.873,3413.821,54.8,20.295,-8.285,-5.005,55.443,1273.407,18.611,3793.422,60.445,22.552,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.183,7.627,130.983,,,8961.924,-10.282,-1.267,756.418,11.055,,53.279,5.548,1.738,,-7.504,-0.45,118.915,,379.601,5.645,,2.257,2106.738,245.845,-8.285,-5.005,55.443,1273.407,18.611,3793.422,60.445,22.552,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chile,1997,CHL,14809289.0,222079385600.0,,,,,,,,,,30.181,11.545,3362.598,49.798,,,3.984,0.205,361.356,5.351,,17.718,,33.292,11.845,14.324,35.214,18978.543,1.266,15.272,29.078,,,14820.429,219.48,,78.09,36.06,7.633,28.799,,,1944.683,17.68,3.481,1564.414,23.168,,10.247,,12.266,6.12,56.015,1279.14,18.943,3782.402,56.9,19.93,11.147,6.136,61.579,1396.836,20.686,4158.113,62.135,21.91,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.558,9.9,140.883,,,9513.148,-30.63,-3.386,517.862,7.669,,50.126,5.564,1.743,,0.288,0.016,117.696,,375.711,5.235,,1.98,2248.048,281.059,11.147,6.136,61.579,1396.836,20.686,4158.113,62.135,21.91,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chile,1998,CHL,14996745.0,227644669952.0,,,,,,,,,,-5.912,-2.944,3124.263,46.854,,,-9.866,-0.528,321.634,4.823,,16.646,,35.495,12.61,0.148,0.417,18769.127,1.236,5.086,11.163,,,15379.562,230.643,,81.941,38.097,10.972,39.771,,,2651.983,-6.573,-1.523,1443.32,21.645,,14.129,,-15.868,-8.888,47.126,1062.714,15.937,3142.435,44.9,16.743,-17.344,-10.746,50.832,1140.131,17.098,3389.565,48.171,18.059,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.226,3.136,144.018,,,9603.316,-4.479,-0.344,488.481,7.326,,51.165,3.706,1.161,,-33.391,-1.858,77.417,,247.13,3.271,,1.317,2366.847,281.476,-17.344,-10.746,50.832,1140.131,17.098,3389.565,48.171,18.059,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chile,1999,CHL,15176418.0,224247365632.0,,,,,,,,,,3.195,1.497,3185.901,48.351,,,-48.459,-2.337,163.81,2.486,,16.495,,38.384,13.095,4.135,11.639,19313.859,1.307,7.673,17.696,,,16363.512,248.339,,84.724,36.603,14.557,54.328,,,3579.789,-39.698,-8.593,860.039,13.052,,18.535,,-14.81,-6.979,40.147,894.612,13.577,2645.357,35.372,13.697,-12.114,-6.057,44.776,990.155,15.027,2950.35,39.149,15.276,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,1.642,145.661,,,9597.82,-6.185,-0.453,452.844,6.873,,49.694,4.629,1.45,,24.892,0.923,95.543,,304.993,3.778,,1.579,2529.187,293.115,-12.114,-6.057,44.776,990.155,15.027,2950.35,39.149,15.276,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chile,2000,CHL,15351803.0,232506474496.0,,,,,,,,,352.442,-22.723,-10.987,2433.832,37.364,581.039,8.92,-24.536,-0.61,122.206,1.876,22.931,12.155,40.09,38.9,12.655,4.87,14.276,20023.135,1.322,-0.709,-1.76,1330.137,20.42,16061.935,246.58,52.494,80.217,29.105,15.812,70.141,649.435,9.97,4568.879,-5.0,-0.653,807.703,12.4,25.63,22.818,13.71,40.539,16.275,56.422,1203.767,18.48,3675.289,47.506,18.355,36.128,16.036,60.812,1203.767,18.48,3961.202,47.506,19.783,1.19,2.968,,,,,,,,,-4.521,-6.585,139.075,99.663,1.53,9059.223,-12.436,-0.855,391.998,6.018,3.933,45.244,4.389,1.375,0.0,-5.172,-0.239,89.566,0.0,285.913,3.535,0.0,1.428,2533.905,307.391,36.128,16.036,60.812,1203.767,18.48,3961.202,47.506,19.783,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chile,2001,CHL,15523973.0,238843494400.0,,,,,,,,,300.837,-21.543,-8.049,1888.342,29.315,369.751,5.74,57.377,1.076,190.19,2.953,14.131,9.355,41.97,40.62,12.963,1.937,5.954,20184.58,1.312,-0.94,-2.319,1261.919,19.59,15734.414,244.261,48.227,77.953,13.346,9.361,79.502,823.887,12.79,5121.209,5.263,0.653,840.785,13.052,31.487,25.372,12.22,13.621,7.269,63.691,1354.679,21.03,4102.767,51.773,20.326,14.245,8.273,69.084,1354.679,21.03,4450.168,51.773,22.047,1.35,3.217,,,,,,,,,-2.611,-3.631,135.445,68.281,1.06,8724.861,5.61,0.338,409.399,6.356,2.61,43.225,5.372,1.683,0.0,22.4,0.983,108.413,0.0,346.076,4.143,0.0,1.715,2616.598,313.345,14.245,8.273,69.084,1354.679,21.03,4450.168,51.773,22.047,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.021,0.021,0.0,0.0,1.325,0.0,0.007
Chile,2002,CHL,15693798.0,242409652224.0,,,,,,,,,297.38,0.793,0.233,1882.729,29.547,409.079,6.42,-24.826,-0.733,141.426,2.22,15.152,9.21,44.17,42.37,13.208,2.38,7.457,20441.285,1.323,1.292,3.156,1266.105,19.87,15765.249,247.417,46.896,77.125,0.85,0.676,80.177,794.581,12.47,5108.847,64.427,8.409,1367.514,21.461,29.431,24.993,12.6,6.951,3.988,67.679,1433.687,22.5,4312.469,53.104,21.097,6.868,4.3,73.385,1433.687,22.5,4676.036,53.104,22.875,1.8,4.075,,,,,,,,,1.66,2.248,137.692,62.445,0.98,8773.673,-4.475,-0.284,386.845,6.071,2.313,42.921,5.685,1.781,0.0,5.823,0.313,113.484,0.0,362.265,4.203,0.0,1.772,2699.792,320.801,6.868,4.3,73.385,1433.687,22.5,4676.036,53.104,22.875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.02,0.0,0.0,1.302,0.0,0.006
Chile,2003,CHL,15859114.0,249686491136.0,,,,,,,,,314.134,-4.389,-1.297,1781.337,28.25,387.159,6.14,33.025,0.733,186.171,2.953,13.602,8.76,46.84,45.14,13.997,0.526,1.688,20334.662,1.292,1.653,4.09,1469.187,23.3,15858.839,251.507,51.617,77.989,8.184,6.562,86.739,1016.45,16.12,5469.338,-16.456,-3.532,1130.57,17.93,35.711,26.897,14.18,-2.519,-2.128,65.551,1377.126,21.84,4133.364,48.383,20.327,-2.683,-2.402,70.983,1377.126,21.84,4475.823,48.383,22.011,1.7,3.629,,,,,,,,,-0.853,-1.174,136.518,65.577,1.04,8608.164,0.468,0.028,384.605,6.1,2.304,42.332,5.411,1.695,0.0,-4.829,-0.275,106.879,0.0,341.178,3.755,0.0,1.678,2846.313,322.49,-2.683,-2.402,70.983,1377.126,21.84,4475.823,48.383,22.011,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.02,0.0,0.0,1.28,0.0,0.006
Chile,2004,CHL,16017966.0,262973259776.0,,,,,,,,,356.967,15.833,4.473,2042.919,32.723,555.626,8.9,-59.549,-1.758,74.562,1.194,18.29,9.504,50.56,48.66,14.133,6.763,21.809,21494.553,1.309,10.285,25.868,1734.927,27.79,17316.486,277.375,57.111,80.562,8.544,7.411,94.15,1086.904,17.41,5877.786,-0.909,-0.163,1109.183,17.767,35.779,27.345,17.37,-7.228,-5.125,60.426,1302.912,20.87,3772.41,42.889,17.551,-5.347,-4.058,66.924,1302.912,20.87,4178.065,42.889,19.438,1.9,3.758,,,,,,,,,10.243,13.983,150.501,92.396,1.48,9395.781,-6.609,-0.403,355.625,5.696,3.042,43.712,6.483,2.031,0.0,19.823,1.073,126.795,0.0,404.756,4.174,0.0,1.883,3037.839,344.299,-5.347,-4.058,66.924,1302.912,20.87,4178.065,42.889,19.438,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.571,-0.006,0.014,0.0,0.0,0.9,0.0,0.004
Chile,2005,CHL,16175315.0,276230012928.0,,,,,,,,,327.143,-1.996,-0.653,1982.658,32.07,522.401,8.45,133.476,1.594,172.391,2.788,16.693,8.975,52.77,50.62,14.166,3.784,13.028,22090.879,1.294,0.355,0.985,1557.93,25.2,17208.912,278.36,49.783,77.901,-3.264,-3.073,91.078,796.893,12.89,5630.652,17.553,3.119,1291.199,20.886,25.464,25.489,16.56,21.966,12.807,73.233,1571.53,25.42,4527.469,50.217,20.495,18.983,12.043,78.967,1571.53,25.42,4881.965,50.217,22.099,2.15,4.074,,,,,,,,,3.13,4.711,155.212,238.635,3.86,9595.603,-6.537,-0.372,329.144,5.324,7.625,43.437,5.714,1.79,0.0,-11.866,-0.769,110.662,0.0,353.257,3.536,0.0,1.599,3129.46,357.327,18.983,12.043,78.967,1571.53,25.42,4881.965,50.217,22.099,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.006,0.02,0.0,0.0,1.239,0.0,0.006
Chile,2006,CHL,16334573.0,291801038848.0,,,,,,,,,324.062,24.847,7.968,2451.149,40.038,710.762,11.61,23.897,0.666,211.505,3.455,21.673,10.831,55.86,53.57,14.491,3.458,12.355,22631.893,1.267,2.318,6.452,1563.555,25.54,17436.092,284.811,47.676,77.042,-7.46,-6.794,84.284,752.392,12.29,5159.823,-3.954,-0.826,1228.051,20.06,22.942,22.799,17.36,10.321,7.05,80.283,1715.992,28.03,4914.927,52.324,21.717,8.332,5.904,84.871,1715.992,28.03,5195.802,52.324,22.958,2.29,4.1,,,,,,,,,3.4,5.277,160.489,100.401,1.64,9825.121,-20.074,-1.069,260.506,4.255,3.061,43.413,4.568,1.431,0.0,-20.056,-1.146,87.606,0.0,279.655,2.671,0.0,1.236,3279.547,369.682,8.332,5.904,84.871,1715.992,28.03,5195.802,52.324,22.958,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.02,0.0,0.0,1.219,0.0,0.005
Chile,2007,CHL,16495543.0,304165388288.0,,,,,,,,,439.264,18.69,7.483,2880.873,47.522,862.657,14.23,-63.947,-2.209,75.511,1.246,25.42,12.868,57.61,55.98,15.158,-0.104,-0.384,22387.779,1.214,4.457,12.695,2042.37,33.69,18035.553,297.506,60.182,80.56,-41.055,-34.602,49.681,354.035,5.84,3011.785,-3.684,-0.739,1171.272,19.321,10.432,13.453,24.59,-20.841,-17.129,63.155,1351.274,22.29,3828.581,39.818,17.101,-15.55,-13.079,71.792,1351.274,22.29,4352.228,39.818,19.44,1.63,2.829,,,,,,,,,24.808,39.814,200.304,825.678,13.62,12142.894,-22.293,-0.949,200.456,3.307,24.33,54.239,8.606,2.696,0.0,88.4,4.038,163.438,0.0,521.728,4.816,0.0,2.33,3393.644,369.299,-15.55,-13.079,71.792,1351.274,22.29,4352.228,39.818,19.44,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.012,0.032,0.0,0.0,1.92,0.0,0.009
Chile,2008,CHL,16661463.0,312737595392.0,,,,,,,,,435.338,6.936,3.296,3050.003,50.818,887.677,14.79,174.486,2.173,205.202,3.419,26.237,13.76,57.52,56.37,15.264,0.002,0.007,22165.26,1.181,-2.673,-7.951,1956.011,32.59,17378.723,289.555,57.814,78.405,-44.342,-22.03,27.651,177.655,2.96,1659.607,-2.531,-0.489,1130.259,18.832,5.251,7.487,24.54,8.647,5.035,68.189,1425.445,23.75,4092.635,42.132,18.464,11.383,7.958,79.751,1427.246,23.78,4786.54,42.186,21.595,1.15,1.999,,,,,,,,,5.383,10.782,211.086,890.678,14.84,12669.11,11.924,0.394,222.124,3.701,26.326,57.158,11.454,3.588,0.0,33.094,2.848,215.361,0.0,687.475,6.365,0.0,3.102,3383.256,369.306,11.383,7.958,79.751,1427.246,23.78,4786.54,42.186,21.595,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.385,0.075,0.107,1.801,0.03,6.43,0.053,0.029
Chile,2009,CHL,16833450.0,305748115456.0,,,,,,,,,420.886,-8.58,-4.36,2759.837,46.458,906.528,15.26,-4.648,-0.159,193.666,3.26,26.918,13.11,58.04,56.69,15.997,-4.044,-14.933,21051.678,1.159,-5.715,-16.549,1908.105,32.12,16218.079,273.006,56.659,77.039,1.077,0.298,27.949,293.463,4.94,1660.338,11.705,2.204,1249.654,21.036,8.714,7.887,23.86,3.763,2.129,70.319,1455.436,24.5,4177.311,43.217,19.843,2.716,1.615,81.366,1459.594,24.57,4833.6,43.341,22.961,1.35,2.326,,,,,,,,,-5.915,-12.486,198.599,708.114,11.92,11797.905,9.622,0.356,241.01,4.057,21.027,56.043,10.827,3.392,0.0,-5.477,-0.627,201.485,0.0,643.18,5.983,0.0,3.055,3367.699,354.372,2.716,1.615,81.366,1459.594,24.57,4833.6,43.341,22.961,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.261,0.114,0.221,4.158,0.07,13.109,0.123,0.062
Chile,2010,CHL,17004166.0,321390903296.0,,,,,,,,,445.074,12.423,5.772,3071.551,52.229,1029.16,17.5,-2.673,-0.087,186.597,3.173,30.038,14.351,59.22,58.26,16.008,2.702,9.575,21403.439,1.132,6.868,18.75,2158.883,36.71,17157.926,291.756,63.011,80.164,105.364,29.448,57.398,666.895,11.34,3375.499,-3.656,-0.769,1191.877,20.267,19.464,15.771,25.93,-13.582,-9.923,60.395,1248.518,21.23,3551.784,36.44,16.594,-11.004,-9.175,72.191,1267.337,21.55,4245.514,36.989,19.836,0.96,1.621,,,,,,,,,-8.293,-16.47,182.13,462.828,7.87,10710.876,60.172,2.441,382.155,6.498,13.508,50.043,10.893,3.412,0.0,0.613,0.066,200.685,0.0,640.627,5.857,0.0,2.993,3426.219,363.948,-11.004,-9.175,72.191,1267.337,21.55,4245.514,36.989,19.836,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.731,0.682,0.903,18.819,0.32,53.103,0.549,0.248
Chile,2011,CHL,17173568.0,338634309632.0,,,,,,,,,474.049,28.255,14.757,3900.557,66.986,1233.873,21.19,5.654,0.179,195.203,3.352,34.155,17.367,62.77,62.04,16.085,5.98,21.764,22459.619,1.139,7.771,22.672,2387.39,41.0,18308.828,314.428,66.086,81.519,1.686,0.968,58.365,648.089,11.13,3398.545,-14.7,-2.979,1006.648,17.288,17.94,15.132,29.41,-5.742,-3.815,56.58,1206.505,20.72,3294.599,33.398,14.669,-1.315,-0.908,71.284,1225.139,21.04,4150.789,33.914,18.481,0.73,1.163,,,,,,,,,3.814,6.947,189.076,505.428,8.68,11009.728,0.721,0.047,381.115,6.545,13.991,49.02,13.773,4.314,0.0,26.431,2.879,251.225,0.0,801.961,6.954,0.0,3.571,3612.528,385.712,-1.315,-0.908,71.284,1225.139,21.04,4150.789,33.914,18.481,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.771,0.028,0.931,18.633,0.32,54.229,0.516,0.241
Chile,2012,CHL,17341770.0,356694163456.0,,,,,,,,,496.502,16.589,11.112,4503.516,78.099,1518.876,26.34,8.869,0.297,210.453,3.65,40.055,19.392,65.76,65.76,16.328,4.416,17.035,23224.074,1.129,4.076,12.815,2604.694,45.17,18870.238,327.243,68.689,81.253,-9.178,-5.357,53.008,719.65,12.48,3056.688,-21.132,-3.653,786.222,13.634,18.978,13.162,32.65,-1.697,-1.297,55.283,1164.818,20.2,3187.85,30.718,13.726,5.532,4.219,75.503,1187.307,20.59,4353.833,31.311,18.747,0.0,0.0,,,,,,,,,3.734,7.06,196.136,366.168,6.35,11310.037,-2.7,-0.177,367.229,6.368,9.656,48.7,19.1,5.983,0.0,38.678,5.327,345.015,0.0,1101.359,9.098,0.0,4.742,3792.0,402.747,5.532,4.219,75.503,1187.307,20.59,4353.833,31.311,18.747,,0.001,0.001,0.0,0.0,0.054,0.0,0.0,20.969,0.188,1.12,22.489,0.39,64.571,0.593,0.278
Chile,2013,CHL,17509926.0,370745311232.0,,,,,,,,,519.877,12.406,9.689,5013.607,87.788,1773.28,31.05,325.281,11.872,886.422,15.521,45.548,21.217,68.17,68.17,16.476,2.734,11.013,23629.986,1.116,2.672,8.743,2741.302,48.0,19188.342,335.986,70.412,81.203,0.222,0.117,53.126,642.493,11.25,3034.041,-22.006,-3.0,607.32,10.634,16.503,12.84,35.44,-1.264,-1.028,54.255,1119.936,19.61,3098.555,28.766,13.113,3.017,2.27,77.773,1151.918,20.17,4441.646,29.588,18.797,0.0,0.0,,,,,,,,,-0.542,-1.063,195.073,325.53,5.7,11140.692,-7.506,-0.478,336.403,5.89,8.361,47.146,22.013,6.896,0.0,15.257,2.914,393.834,0.0,1257.199,10.116,0.0,5.32,3893.22,413.759,3.017,2.27,77.773,1151.918,20.17,4441.646,29.588,18.797,1884.947,0.017,0.018,0.571,0.01,1.052,0.015,0.004,33.47,0.366,1.486,31.411,0.55,84.841,0.807,0.359
Chile,2014,CHL,17687108.0,377993625600.0,,,,,,,,,472.909,0.877,0.77,5006.913,88.558,1603.428,28.36,36.923,5.731,1201.561,21.252,40.543,21.624,69.95,69.95,17.08,-1.021,-4.225,23154.375,1.083,-2.966,-9.965,2516.522,44.51,18432.725,326.022,63.631,79.608,-17.198,-9.137,43.989,563.122,9.96,2487.083,-18.307,-1.947,491.169,8.687,14.239,10.741,33.08,15.762,8.176,62.431,1331.478,23.55,3529.767,33.667,15.244,9.438,5.739,83.512,1438.336,25.44,4721.649,36.369,20.392,0.0,0.0,,,,,,,,,-0.819,-1.598,193.475,349.972,6.19,10938.73,-14.553,-0.857,284.568,5.033,8.849,47.243,15.929,4.99,0.0,-27.641,-6.085,282.119,0.0,900.582,7.133,0.0,3.889,3954.858,409.534,9.438,5.739,83.512,1438.336,25.44,4721.649,36.369,20.392,6689.15,1.224,1.243,26.008,0.46,70.26,0.658,0.303,164.756,2.424,3.91,80.85,1.43,221.04,2.044,0.955
Chile,2015,CHL,17870122.0,386428796928.0,,,,,,,,,456.585,-3.956,-3.503,4759.612,85.055,1572.457,28.1,-20.653,-4.389,943.642,16.863,39.164,20.533,71.75,71.75,17.321,1.147,4.696,23180.021,1.072,-0.776,-2.529,2482.915,44.37,18102.402,323.492,61.84,78.095,9.669,4.254,48.243,620.029,11.08,2699.638,26.158,2.272,613.302,10.96,15.443,11.646,32.76,2.501,1.181,63.612,1337.988,23.91,3559.688,33.324,15.357,9.105,7.225,90.738,1532.166,27.38,5077.62,38.16,21.905,0.0,0.0,,,,,,,,,-1.695,-3.28,190.194,290.429,5.19,10643.151,-14.196,-0.715,241.669,4.319,7.233,45.915,17.768,5.566,0.0,11.549,1.84,311.477,0.0,994.298,7.758,0.0,4.289,4015.082,414.23,9.105,7.225,90.738,1532.166,27.38,5077.62,38.16,21.905,196.504,2.42,3.663,76.664,1.37,204.963,1.909,0.884,46.533,1.785,5.695,117.515,2.1,318.671,2.927,1.375
Chile,2016,CHL,18083880.0,392579481600.0,,,,,,,,,494.411,1.418,1.206,4770.023,86.261,1766.767,31.95,-19.857,-3.349,747.32,13.514,43.552,19.88,73.36,73.36,16.907,4.749,19.674,23993.93,1.105,7.063,22.849,2714.572,49.09,19151.92,346.341,66.917,79.82,22.636,10.92,59.163,667.445,12.07,3271.588,19.742,2.164,725.698,13.123,16.453,13.635,36.27,-16.641,-10.899,52.713,1076.096,19.46,2914.906,26.527,12.149,-3.819,-3.175,87.562,1342.079,24.27,4842.009,33.083,20.18,0.0,0.0,,,,,,,,,5.638,10.723,200.917,280.36,5.07,11110.309,-26.12,-1.128,176.435,3.191,6.911,46.305,21.459,6.722,0.0,20.77,3.69,371.724,0.0,1186.62,9.163,0.0,4.945,4056.652,433.903,-3.819,-3.175,87.562,1342.079,24.27,4842.009,33.083,20.18,87.506,3.164,6.827,141.563,2.56,377.527,3.49,1.573,15.946,0.869,6.564,124.42,2.25,362.957,3.067,1.513
